"Plate","Well","WellID","SampleID","Host","Virus","Cross","Dilution","Letter.Code","Resistance","Light","Transfer","Date.of.Last.Transfer","RFU","date","short.date","newIDs","newVirus","newHost","newCross","plate.transfer","ID.plate","newID.plate"
"lo4b","D6","P4D6","13s1xC","FL13",NA,"FL13s","1x","C","susceptible","low","T2","5/22/18",424,2018-05-28 21:00:52,"2018-05-28","M1S1xC",NA,"M1","M1S","lo4b T2","13s1xC lo4b","M1S1xC lo4b"
"lo4b","A1","P4A1","4228v102xD","FL42","28v","FL42x28v","10^2x","D","resistant","low","T2","5/22/18",79,2018-05-29 18:03:36,"2018-05-29","M2V3102xD","V3","M2","M2V3","lo4b T2","4228v102xD lo4b","M2V3102xD lo4b"
"lo4b","A2","P4A2","13s1xD","FL13",NA,"FL13s","1x","D","susceptible","low","T2","5/22/18",171,2018-05-29 18:03:36,"2018-05-29","M1S1xD",NA,"M1","M1S","lo4b T2","13s1xD lo4b","M1S1xD lo4b"
"lo4b","A3","P4A3","42s102xC","FL42",NA,"FL42s","10^2x","C","susceptible","low","T2","5/22/18",69,2018-05-29 18:03:36,"2018-05-29","M2S102xC",NA,"M2","M2S","lo4b T2","42s102xC lo4b","M2S102xC lo4b"
"lo4b","A4","P4A4","blank","blank","blank","blank","blank","blank","blank","low","T2","5/22/18",32,2018-05-29 18:03:36,"2018-05-29","blank","blank","blank","blank","lo4b T2","blank lo4b","blank lo4b"
"lo4b","A5","P4A5","4222v10xD","FL42","22v","FL42x22v","10x","D","resistant","low","T2","5/22/18",111,2018-05-29 18:03:36,"2018-05-29","M2V210xD","V2","M2","M2V2","lo4b T2","4222v10xD lo4b","M2V210xD lo4b"
"lo4b","A6","P4A6","4242v103xC","FL42","42v","FL42x42v","10^3x","C","resistant","low","T2","5/22/18",305,2018-05-29 18:03:36,"2018-05-29","M2V4103xC","V4","M2","M2V4","lo4b T2","4242v103xC lo4b","M2V4103xC lo4b"
"lo4b","B1","P4B1","4242v1xC","FL42","42v","FL42x42v","1x","C","resistant","low","T2","5/22/18",203,2018-05-29 18:03:36,"2018-05-29","M2V41xC","V4","M2","M2V4","lo4b T2","4242v1xC lo4b","M2V41xC lo4b"
"lo4b","B2","P4B2","4228v10xC","FL42","28v","FL42x28v","10x","C","resistant","low","T2","5/22/18",190,2018-05-29 18:03:36,"2018-05-29","M2V310xC","V3","M2","M2V3","lo4b T2","4228v10xC lo4b","M2V310xC lo4b"
"lo4b","B3","P4B3","4228v1xD","FL42","28v","FL42x28v","1x","D","resistant","low","T2","5/22/18",189,2018-05-29 18:03:36,"2018-05-29","M2V31xD","V3","M2","M2V3","lo4b T2","4228v1xD lo4b","M2V31xD lo4b"
"lo4b","B4","P4B4","13131xD","FL13","13v","FL13x13v","1x","D","resistant","low","T2","5/22/18",63,2018-05-29 18:03:36,"2018-05-29","M1V11xD","V1","M1","M1V1","lo4b T2","13131xD lo4b","M1V11xD lo4b"
"lo4b","B5","P4B5","1322v103xC","FL13","22v","FL13x22v","10^3x","C","resistant","low","T2","5/22/18",279,2018-05-29 18:03:36,"2018-05-29","M1V2103xC","V2","M1","M1V2","lo4b T2","1322v103xC lo4b","M1V2103xC lo4b"
"lo4b","B6","P4B6","42s103xC","FL42",NA,"FL42s","10^3x","C","susceptible","low","T2","5/22/18",102,2018-05-29 18:03:36,"2018-05-29","M2S103xC",NA,"M2","M2S","lo4b T2","42s103xC lo4b","M2S103xC lo4b"
"lo4b","C1","P4C1","4222v103xD","FL42","22v","FL42x22v","10^3x","D","resistant","low","T2","5/22/18",156,2018-05-29 18:03:36,"2018-05-29","M2V2103xD","V2","M2","M2V2","lo4b T2","4222v103xD lo4b","M2V2103xD lo4b"
"lo4b","C2","P4C2","13s103xD","FL13",NA,"FL13s","10^3x","D","susceptible","low","T2","5/22/18",118,2018-05-29 18:03:36,"2018-05-29","M1S103xD",NA,"M1","M1S","lo4b T2","13s103xD lo4b","M1S103xD lo4b"
"lo4b","C3","P4C3","1313v102xA","FL13","13v","FL13x13v","10^2x","A","resistant","low","T2","5/22/18",47,2018-05-29 18:03:36,"2018-05-29","M1V1102xA","V1","M1","M1V1","lo4b T2","1313v102xA lo4b","M1V1102xA lo4b"
"lo4b","C4","P4C4","1322v10xB","FL13","22v","FL13x22v","10x","B","resistant","low","T2","5/22/18",128,2018-05-29 18:03:36,"2018-05-29","M1V210xB","V2","M1","M1V2","lo4b T2","1322v10xB lo4b","M1V210xB lo4b"
"lo4b","C5","P4C5","42s103xB","FL42",NA,"FL42s","10^3x","B","susceptible","low","T2","5/22/18",31,2018-05-29 18:03:36,"2018-05-29","M2S103xB",NA,"M2","M2S","lo4b T2","42s103xB lo4b","M2S103xB lo4b"
"lo4b","C6","P4C6","4228v10xCb","FL42","28v","FL42x28v","10x","C","resistant","low","T2","5/22/18",324,2018-05-29 18:03:36,"2018-05-29","M2V310xCb","V3","M2","M2V3","lo4b T2","4228v10xCb lo4b","M2V310xCb lo4b"
"lo4b","D1","P4D1","13s102xD","FL13",NA,"FL13s","10^2x","D","susceptible","low","T2","5/22/18",262,2018-05-29 18:03:36,"2018-05-29","M1S102xD",NA,"M1","M1S","lo4b T2","13s102xD lo4b","M1S102xD lo4b"
"lo4b","D2","P4D2","13s10xD","FL13",NA,"FL13s","10x","D","susceptible","low","T2","5/22/18",225,2018-05-29 18:03:36,"2018-05-29","M1S10xD",NA,"M1","M1S","lo4b T2","13s10xD lo4b","M1S10xD lo4b"
"lo4b","D3","P4D3","42s1xC","FL42",NA,"FL42s","1x","C","susceptible","low","T2","5/22/18",55,2018-05-29 18:03:36,"2018-05-29","M2S1xC",NA,"M2","M2S","lo4b T2","42s1xC lo4b","M2S1xC lo4b"
"lo4b","D4","P4D4","1322v102xC","FL13","22v","FL13x22v","10^2x","C","resistant","low","T2","5/22/18",250,2018-05-29 18:03:36,"2018-05-29","M1V2102xC","V2","M1","M1V2","lo4b T2","1322v102xC lo4b","M1V2102xC lo4b"
"lo4b","D5","P4D5","4228v1xC","FL42","28v","FL42x28v","1x","C","resistant","low","T2","5/22/18",205,2018-05-29 18:03:36,"2018-05-29","M2V31xC","V3","M2","M2V3","lo4b T2","4228v1xC lo4b","M2V31xC lo4b"
"lo4b","D6","P4D6","13s1xC","FL13",NA,"FL13s","1x","C","susceptible","low","T2","5/22/18",332,2018-05-29 18:03:36,"2018-05-29","M1S1xC",NA,"M1","M1S","lo4b T2","13s1xC lo4b","M1S1xC lo4b"
"lo4b","A1","P4A1","4228v102xD","FL42","28v","FL42x28v","10^2x","D","resistant","low","T2","5/22/18",121,2018-05-30 19:11:04,"2018-05-30","M2V3102xD","V3","M2","M2V3","lo4b T2","4228v102xD lo4b","M2V3102xD lo4b"
"lo4b","A2","P4A2","13s1xD","FL13",NA,"FL13s","1x","D","susceptible","low","T2","5/22/18",289,2018-05-30 19:11:04,"2018-05-30","M1S1xD",NA,"M1","M1S","lo4b T2","13s1xD lo4b","M1S1xD lo4b"
"lo4b","A3","P4A3","42s102xC","FL42",NA,"FL42s","10^2x","C","susceptible","low","T2","5/22/18",65,2018-05-30 19:11:04,"2018-05-30","M2S102xC",NA,"M2","M2S","lo4b T2","42s102xC lo4b","M2S102xC lo4b"
"lo4b","A4","P4A4","blank","blank","blank","blank","blank","blank","blank","low","T2","5/22/18",32,2018-05-30 19:11:04,"2018-05-30","blank","blank","blank","blank","lo4b T2","blank lo4b","blank lo4b"
"lo4b","A5","P4A5","4222v10xD","FL42","22v","FL42x22v","10x","D","resistant","low","T2","5/22/18",151,2018-05-30 19:11:04,"2018-05-30","M2V210xD","V2","M2","M2V2","lo4b T2","4222v10xD lo4b","M2V210xD lo4b"
"lo4b","A6","P4A6","4242v103xC","FL42","42v","FL42x42v","10^3x","C","resistant","low","T2","5/22/18",314,2018-05-30 19:11:04,"2018-05-30","M2V4103xC","V4","M2","M2V4","lo4b T2","4242v103xC lo4b","M2V4103xC lo4b"
"lo4b","B1","P4B1","4242v1xC","FL42","42v","FL42x42v","1x","C","resistant","low","T2","5/22/18",272,2018-05-30 19:11:04,"2018-05-30","M2V41xC","V4","M2","M2V4","lo4b T2","4242v1xC lo4b","M2V41xC lo4b"
"lo4b","B2","P4B2","4228v10xC","FL42","28v","FL42x28v","10x","C","resistant","low","T2","5/22/18",403,2018-05-30 19:11:04,"2018-05-30","M2V310xC","V3","M2","M2V3","lo4b T2","4228v10xC lo4b","M2V310xC lo4b"
"lo4b","B3","P4B3","4228v1xD","FL42","28v","FL42x28v","1x","D","resistant","low","T2","5/22/18",271,2018-05-30 19:11:04,"2018-05-30","M2V31xD","V3","M2","M2V3","lo4b T2","4228v1xD lo4b","M2V31xD lo4b"
"lo4b","B4","P4B4","13131xD","FL13","13v","FL13x13v","1x","D","resistant","low","T2","5/22/18",72,2018-05-30 19:11:04,"2018-05-30","M1V11xD","V1","M1","M1V1","lo4b T2","13131xD lo4b","M1V11xD lo4b"
"lo4b","B5","P4B5","1322v103xC","FL13","22v","FL13x22v","10^3x","C","resistant","low","T2","5/22/18",437,2018-05-30 19:11:04,"2018-05-30","M1V2103xC","V2","M1","M1V2","lo4b T2","1322v103xC lo4b","M1V2103xC lo4b"
"lo4b","B6","P4B6","42s103xC","FL42",NA,"FL42s","10^3x","C","susceptible","low","T2","5/22/18",123,2018-05-30 19:11:04,"2018-05-30","M2S103xC",NA,"M2","M2S","lo4b T2","42s103xC lo4b","M2S103xC lo4b"
"lo4b","C1","P4C1","4222v103xD","FL42","22v","FL42x22v","10^3x","D","resistant","low","T2","5/22/18",133,2018-05-30 19:11:04,"2018-05-30","M2V2103xD","V2","M2","M2V2","lo4b T2","4222v103xD lo4b","M2V2103xD lo4b"
"lo4b","C2","P4C2","13s103xD","FL13",NA,"FL13s","10^3x","D","susceptible","low","T2","5/22/18",160,2018-05-30 19:11:04,"2018-05-30","M1S103xD",NA,"M1","M1S","lo4b T2","13s103xD lo4b","M1S103xD lo4b"
"lo4b","C3","P4C3","1313v102xA","FL13","13v","FL13x13v","10^2x","A","resistant","low","T2","5/22/18",48,2018-05-30 19:11:04,"2018-05-30","M1V1102xA","V1","M1","M1V1","lo4b T2","1313v102xA lo4b","M1V1102xA lo4b"
"lo4b","C4","P4C4","1322v10xB","FL13","22v","FL13x22v","10x","B","resistant","low","T2","5/22/18",146,2018-05-30 19:11:04,"2018-05-30","M1V210xB","V2","M1","M1V2","lo4b T2","1322v10xB lo4b","M1V210xB lo4b"
"lo4b","C5","P4C5","42s103xB","FL42",NA,"FL42s","10^3x","B","susceptible","low","T2","5/22/18",32,2018-05-30 19:11:04,"2018-05-30","M2S103xB",NA,"M2","M2S","lo4b T2","42s103xB lo4b","M2S103xB lo4b"
"lo4b","C6","P4C6","4228v10xCb","FL42","28v","FL42x28v","10x","C","resistant","low","T2","5/22/18",439,2018-05-30 19:11:04,"2018-05-30","M2V310xCb","V3","M2","M2V3","lo4b T2","4228v10xCb lo4b","M2V310xCb lo4b"
"lo4b","D1","P4D1","13s102xD","FL13",NA,"FL13s","10^2x","D","susceptible","low","T2","5/22/18",409,2018-05-30 19:11:04,"2018-05-30","M1S102xD",NA,"M1","M1S","lo4b T2","13s102xD lo4b","M1S102xD lo4b"
"lo4b","D2","P4D2","13s10xD","FL13",NA,"FL13s","10x","D","susceptible","low","T2","5/22/18",367,2018-05-30 19:11:04,"2018-05-30","M1S10xD",NA,"M1","M1S","lo4b T2","13s10xD lo4b","M1S10xD lo4b"
"lo4b","D3","P4D3","42s1xC","FL42",NA,"FL42s","1x","C","susceptible","low","T2","5/22/18",68,2018-05-30 19:11:04,"2018-05-30","M2S1xC",NA,"M2","M2S","lo4b T2","42s1xC lo4b","M2S1xC lo4b"
"lo4b","D4","P4D4","1322v102xC","FL13","22v","FL13x22v","10^2x","C","resistant","low","T2","5/22/18",356,2018-05-30 19:11:04,"2018-05-30","M1V2102xC","V2","M1","M1V2","lo4b T2","1322v102xC lo4b","M1V2102xC lo4b"
"lo4b","D5","P4D5","4228v1xC","FL42","28v","FL42x28v","1x","C","resistant","low","T2","5/22/18",189,2018-05-30 19:11:04,"2018-05-30","M2V31xC","V3","M2","M2V3","lo4b T2","4228v1xC lo4b","M2V31xC lo4b"
"lo4b","D6","P4D6","13s1xC","FL13",NA,"FL13s","1x","C","susceptible","low","T2","5/22/18",486,2018-05-30 19:11:04,"2018-05-30","M1S1xC",NA,"M1","M1S","lo4b T2","13s1xC lo4b","M1S1xC lo4b"
"lo4b","A1","P4A1","4228v102xD","FL42","28v","FL42x28v","10^2x","D","resistant","low","T2","5/22/18",162,2018-05-31 15:42:46,"2018-05-31","M2V3102xD","V3","M2","M2V3","lo4b T2","4228v102xD lo4b","M2V3102xD lo4b"
"lo4b","A2","P4A2","13s1xD","FL13",NA,"FL13s","1x","D","susceptible","low","T2","5/22/18",364,2018-05-31 15:42:46,"2018-05-31","M1S1xD",NA,"M1","M1S","lo4b T2","13s1xD lo4b","M1S1xD lo4b"
"lo4b","A3","P4A3","42s102xC","FL42",NA,"FL42s","10^2x","C","susceptible","low","T2","5/22/18",69,2018-05-31 15:42:46,"2018-05-31","M2S102xC",NA,"M2","M2S","lo4b T2","42s102xC lo4b","M2S102xC lo4b"
"lo4b","A4","P4A4","blank","blank","blank","blank","blank","blank","blank","low","T2","5/22/18",33,2018-05-31 15:42:46,"2018-05-31","blank","blank","blank","blank","lo4b T2","blank lo4b","blank lo4b"
"lo4b","A5","P4A5","4222v10xD","FL42","22v","FL42x22v","10x","D","resistant","low","T2","5/22/18",240,2018-05-31 15:42:46,"2018-05-31","M2V210xD","V2","M2","M2V2","lo4b T2","4222v10xD lo4b","M2V210xD lo4b"
"lo4b","A6","P4A6","4242v103xC","FL42","42v","FL42x42v","10^3x","C","resistant","low","T2","5/22/18",354,2018-05-31 15:42:46,"2018-05-31","M2V4103xC","V4","M2","M2V4","lo4b T2","4242v103xC lo4b","M2V4103xC lo4b"
"lo4b","B1","P4B1","4242v1xC","FL42","42v","FL42x42v","1x","C","resistant","low","T2","5/22/18",295,2018-05-31 15:42:46,"2018-05-31","M2V41xC","V4","M2","M2V4","lo4b T2","4242v1xC lo4b","M2V41xC lo4b"
"lo4b","B2","P4B2","4228v10xC","FL42","28v","FL42x28v","10x","C","resistant","low","T2","5/22/18",603,2018-05-31 15:42:46,"2018-05-31","M2V310xC","V3","M2","M2V3","lo4b T2","4228v10xC lo4b","M2V310xC lo4b"
"lo4b","B3","P4B3","4228v1xD","FL42","28v","FL42x28v","1x","D","resistant","low","T2","5/22/18",271,2018-05-31 15:42:46,"2018-05-31","M2V31xD","V3","M2","M2V3","lo4b T2","4228v1xD lo4b","M2V31xD lo4b"
"lo4b","B4","P4B4","13131xD","FL13","13v","FL13x13v","1x","D","resistant","low","T2","5/22/18",72,2018-05-31 15:42:46,"2018-05-31","M1V11xD","V1","M1","M1V1","lo4b T2","13131xD lo4b","M1V11xD lo4b"
"lo4b","B5","P4B5","1322v103xC","FL13","22v","FL13x22v","10^3x","C","resistant","low","T2","5/22/18",611,2018-05-31 15:42:46,"2018-05-31","M1V2103xC","V2","M1","M1V2","lo4b T2","1322v103xC lo4b","M1V2103xC lo4b"
"lo4b","B6","P4B6","42s103xC","FL42",NA,"FL42s","10^3x","C","susceptible","low","T2","5/22/18",145,2018-05-31 15:42:46,"2018-05-31","M2S103xC",NA,"M2","M2S","lo4b T2","42s103xC lo4b","M2S103xC lo4b"
"lo4b","C1","P4C1","4222v103xD","FL42","22v","FL42x22v","10^3x","D","resistant","low","T2","5/22/18",180,2018-05-31 15:42:46,"2018-05-31","M2V2103xD","V2","M2","M2V2","lo4b T2","4222v103xD lo4b","M2V2103xD lo4b"
"lo4b","C2","P4C2","13s103xD","FL13",NA,"FL13s","10^3x","D","susceptible","low","T2","5/22/18",261,2018-05-31 15:42:46,"2018-05-31","M1S103xD",NA,"M1","M1S","lo4b T2","13s103xD lo4b","M1S103xD lo4b"
"lo4b","C3","P4C3","1313v102xA","FL13","13v","FL13x13v","10^2x","A","resistant","low","T2","5/22/18",47,2018-05-31 15:42:46,"2018-05-31","M1V1102xA","V1","M1","M1V1","lo4b T2","1313v102xA lo4b","M1V1102xA lo4b"
"lo4b","C4","P4C4","1322v10xB","FL13","22v","FL13x22v","10x","B","resistant","low","T2","5/22/18",306,2018-05-31 15:42:46,"2018-05-31","M1V210xB","V2","M1","M1V2","lo4b T2","1322v10xB lo4b","M1V210xB lo4b"
"lo4b","C5","P4C5","42s103xB","FL42",NA,"FL42s","10^3x","B","susceptible","low","T2","5/22/18",30,2018-05-31 15:42:46,"2018-05-31","M2S103xB",NA,"M2","M2S","lo4b T2","42s103xB lo4b","M2S103xB lo4b"
"lo4b","C6","P4C6","4228v10xCb","FL42","28v","FL42x28v","10x","C","resistant","low","T2","5/22/18",606,2018-05-31 15:42:46,"2018-05-31","M2V310xCb","V3","M2","M2V3","lo4b T2","4228v10xCb lo4b","M2V310xCb lo4b"
"lo4b","D1","P4D1","13s102xD","FL13",NA,"FL13s","10^2x","D","susceptible","low","T2","5/22/18",582,2018-05-31 15:42:46,"2018-05-31","M1S102xD",NA,"M1","M1S","lo4b T2","13s102xD lo4b","M1S102xD lo4b"
"lo4b","D2","P4D2","13s10xD","FL13",NA,"FL13s","10x","D","susceptible","low","T2","5/22/18",452,2018-05-31 15:42:46,"2018-05-31","M1S10xD",NA,"M1","M1S","lo4b T2","13s10xD lo4b","M1S10xD lo4b"
"lo4b","D3","P4D3","42s1xC","FL42",NA,"FL42s","1x","C","susceptible","low","T2","5/22/18",61,2018-05-31 15:42:46,"2018-05-31","M2S1xC",NA,"M2","M2S","lo4b T2","42s1xC lo4b","M2S1xC lo4b"
"lo4b","D4","P4D4","1322v102xC","FL13","22v","FL13x22v","10^2x","C","resistant","low","T2","5/22/18",634,2018-05-31 15:42:46,"2018-05-31","M1V2102xC","V2","M1","M1V2","lo4b T2","1322v102xC lo4b","M1V2102xC lo4b"
"lo4b","D5","P4D5","4228v1xC","FL42","28v","FL42x28v","1x","C","resistant","low","T2","5/22/18",291,2018-05-31 15:42:46,"2018-05-31","M2V31xC","V3","M2","M2V3","lo4b T2","4228v1xC lo4b","M2V31xC lo4b"
"lo4b","D6","P4D6","13s1xC","FL13",NA,"FL13s","1x","C","susceptible","low","T2","5/22/18",801,2018-05-31 15:42:46,"2018-05-31","M1S1xC",NA,"M1","M1S","lo4b T2","13s1xC lo4b","M1S1xC lo4b"
"lo4b","A1","P4A1","4228v102xD","FL42","28v","FL42x28v","10^2x","D","resistant","low","T2","5/22/18",356,2018-06-02 16:29:53,"2018-06-02","M2V3102xD","V3","M2","M2V3","lo4b T2","4228v102xD lo4b","M2V3102xD lo4b"
"lo4b","A2","P4A2","13s1xD","FL13",NA,"FL13s","1x","D","susceptible","low","T2","5/22/18",1353,2018-06-02 16:29:53,"2018-06-02","M1S1xD",NA,"M1","M1S","lo4b T2","13s1xD lo4b","M1S1xD lo4b"
"lo4b","A3","P4A3","42s102xC","FL42",NA,"FL42s","10^2x","C","susceptible","low","T2","5/22/18",113,2018-06-02 16:29:53,"2018-06-02","M2S102xC",NA,"M2","M2S","lo4b T2","42s102xC lo4b","M2S102xC lo4b"
"lo4b","A4","P4A4","blank","blank","blank","blank","blank","blank","blank","low","T2","5/22/18",31,2018-06-02 16:29:53,"2018-06-02","blank","blank","blank","blank","lo4b T2","blank lo4b","blank lo4b"
"lo4b","A5","P4A5","4222v10xD","FL42","22v","FL42x22v","10x","D","resistant","low","T2","5/22/18",633,2018-06-02 16:29:53,"2018-06-02","M2V210xD","V2","M2","M2V2","lo4b T2","4222v10xD lo4b","M2V210xD lo4b"
"lo4b","A6","P4A6","4242v103xC","FL42","42v","FL42x42v","10^3x","C","resistant","low","T2","5/22/18",606,2018-06-02 16:29:53,"2018-06-02","M2V4103xC","V4","M2","M2V4","lo4b T2","4242v103xC lo4b","M2V4103xC lo4b"
"lo4b","B1","P4B1","4242v1xC","FL42","42v","FL42x42v","1x","C","resistant","low","T2","5/22/18",642,2018-06-02 16:29:53,"2018-06-02","M2V41xC","V4","M2","M2V4","lo4b T2","4242v1xC lo4b","M2V41xC lo4b"
"lo4b","B2","P4B2","4228v10xC","FL42","28v","FL42x28v","10x","C","resistant","low","T2","5/22/18",1821,2018-06-02 16:29:53,"2018-06-02","M2V310xC","V3","M2","M2V3","lo4b T2","4228v10xC lo4b","M2V310xC lo4b"
"lo4b","B3","P4B3","4228v1xD","FL42","28v","FL42x28v","1x","D","resistant","low","T2","5/22/18",1158,2018-06-02 16:29:53,"2018-06-02","M2V31xD","V3","M2","M2V3","lo4b T2","4228v1xD lo4b","M2V31xD lo4b"
"lo4b","B4","P4B4","13131xD","FL13","13v","FL13x13v","1x","D","resistant","low","T2","5/22/18",97,2018-06-02 16:29:53,"2018-06-02","M1V11xD","V1","M1","M1V1","lo4b T2","13131xD lo4b","M1V11xD lo4b"
"lo4b","B5","P4B5","1322v103xC","FL13","22v","FL13x22v","10^3x","C","resistant","low","T2","5/22/18",1978,2018-06-02 16:29:53,"2018-06-02","M1V2103xC","V2","M1","M1V2","lo4b T2","1322v103xC lo4b","M1V2103xC lo4b"
"lo4b","B6","P4B6","42s103xC","FL42",NA,"FL42s","10^3x","C","susceptible","low","T2","5/22/18",309,2018-06-02 16:29:53,"2018-06-02","M2S103xC",NA,"M2","M2S","lo4b T2","42s103xC lo4b","M2S103xC lo4b"
"lo4b","C1","P4C1","4222v103xD","FL42","22v","FL42x22v","10^3x","D","resistant","low","T2","5/22/18",476,2018-06-02 16:29:53,"2018-06-02","M2V2103xD","V2","M2","M2V2","lo4b T2","4222v103xD lo4b","M2V2103xD lo4b"
"lo4b","C2","P4C2","13s103xD","FL13",NA,"FL13s","10^3x","D","susceptible","low","T2","5/22/18",836,2018-06-02 16:29:53,"2018-06-02","M1S103xD",NA,"M1","M1S","lo4b T2","13s103xD lo4b","M1S103xD lo4b"
"lo4b","C3","P4C3","1313v102xA","FL13","13v","FL13x13v","10^2x","A","resistant","low","T2","5/22/18",58,2018-06-02 16:29:53,"2018-06-02","M1V1102xA","V1","M1","M1V1","lo4b T2","1313v102xA lo4b","M1V1102xA lo4b"
"lo4b","C4","P4C4","1322v10xB","FL13","22v","FL13x22v","10x","B","resistant","low","T2","5/22/18",667,2018-06-02 16:29:53,"2018-06-02","M1V210xB","V2","M1","M1V2","lo4b T2","1322v10xB lo4b","M1V210xB lo4b"
"lo4b","C5","P4C5","42s103xB","FL42",NA,"FL42s","10^3x","B","susceptible","low","T2","5/22/18",29,2018-06-02 16:29:53,"2018-06-02","M2S103xB",NA,"M2","M2S","lo4b T2","42s103xB lo4b","M2S103xB lo4b"
"lo4b","C6","P4C6","4228v10xCb","FL42","28v","FL42x28v","10x","C","resistant","low","T2","5/22/18",2339,2018-06-02 16:29:53,"2018-06-02","M2V310xCb","V3","M2","M2V3","lo4b T2","4228v10xCb lo4b","M2V310xCb lo4b"
"lo4b","D1","P4D1","13s102xD","FL13",NA,"FL13s","10^2x","D","susceptible","low","T2","5/22/18",2150,2018-06-02 16:29:53,"2018-06-02","M1S102xD",NA,"M1","M1S","lo4b T2","13s102xD lo4b","M1S102xD lo4b"
"lo4b","D2","P4D2","13s10xD","FL13",NA,"FL13s","10x","D","susceptible","low","T2","5/22/18",1693,2018-06-02 16:29:53,"2018-06-02","M1S10xD",NA,"M1","M1S","lo4b T2","13s10xD lo4b","M1S10xD lo4b"
"lo4b","D3","P4D3","42s1xC","FL42",NA,"FL42s","1x","C","susceptible","low","T2","5/22/18",99,2018-06-02 16:29:53,"2018-06-02","M2S1xC",NA,"M2","M2S","lo4b T2","42s1xC lo4b","M2S1xC lo4b"
"lo4b","D4","P4D4","1322v102xC","FL13","22v","FL13x22v","10^2x","C","resistant","low","T2","5/22/18",1451,2018-06-02 16:29:53,"2018-06-02","M1V2102xC","V2","M1","M1V2","lo4b T2","1322v102xC lo4b","M1V2102xC lo4b"
"lo4b","D5","P4D5","4228v1xC","FL42","28v","FL42x28v","1x","C","resistant","low","T2","5/22/18",1298,2018-06-02 16:29:53,"2018-06-02","M2V31xC","V3","M2","M2V3","lo4b T2","4228v1xC lo4b","M2V31xC lo4b"
"lo4b","D6","P4D6","13s1xC","FL13",NA,"FL13s","1x","C","susceptible","low","T2","5/22/18",2456,2018-06-02 16:29:53,"2018-06-02","M1S1xC",NA,"M1","M1S","lo4b T2","13s1xC lo4b","M1S1xC lo4b"
"lo4b","A1","P4A1","4228v102xD","FL42","28v","FL42x28v","10^2x","D","resistant","low","T2","5/22/18",604,2018-06-04 15:50:37,"2018-06-04","M2V3102xD","V3","M2","M2V3","lo4b T2","4228v102xD lo4b","M2V3102xD lo4b"
"lo4b","A2","P4A2","13s1xD","FL13",NA,"FL13s","1x","D","susceptible","low","T2","5/22/18",2560,2018-06-04 15:50:37,"2018-06-04","M1S1xD",NA,"M1","M1S","lo4b T2","13s1xD lo4b","M1S1xD lo4b"
"lo4b","A3","P4A3","42s102xC","FL42",NA,"FL42s","10^2x","C","susceptible","low","T2","5/22/18",146,2018-06-04 15:50:37,"2018-06-04","M2S102xC",NA,"M2","M2S","lo4b T2","42s102xC lo4b","M2S102xC lo4b"
"lo4b","A4","P4A4","blank","blank","blank","blank","blank","blank","blank","low","T2","5/22/18",30,2018-06-04 15:50:37,"2018-06-04","blank","blank","blank","blank","lo4b T2","blank lo4b","blank lo4b"
"lo4b","A5","P4A5","4222v10xD","FL42","22v","FL42x22v","10x","D","resistant","low","T2","5/22/18",1192,2018-06-04 15:50:37,"2018-06-04","M2V210xD","V2","M2","M2V2","lo4b T2","4222v10xD lo4b","M2V210xD lo4b"
"lo4b","A6","P4A6","4242v103xC","FL42","42v","FL42x42v","10^3x","C","resistant","low","T2","5/22/18",649,2018-06-04 15:50:37,"2018-06-04","M2V4103xC","V4","M2","M2V4","lo4b T2","4242v103xC lo4b","M2V4103xC lo4b"
"lo4b","B1","P4B1","4242v1xC","FL42","42v","FL42x42v","1x","C","resistant","low","T2","5/22/18",1263,2018-06-04 15:50:37,"2018-06-04","M2V41xC","V4","M2","M2V4","lo4b T2","4242v1xC lo4b","M2V41xC lo4b"
"lo4b","B2","P4B2","4228v10xC","FL42","28v","FL42x28v","10x","C","resistant","low","T2","5/22/18",7446,2018-06-04 15:50:37,"2018-06-04","M2V310xC","V3","M2","M2V3","lo4b T2","4228v10xC lo4b","M2V310xC lo4b"
"lo4b","B3","P4B3","4228v1xD","FL42","28v","FL42x28v","1x","D","resistant","low","T2","5/22/18",3934,2018-06-04 15:50:37,"2018-06-04","M2V31xD","V3","M2","M2V3","lo4b T2","4228v1xD lo4b","M2V31xD lo4b"
"lo4b","B4","P4B4","13131xD","FL13","13v","FL13x13v","1x","D","resistant","low","T2","5/22/18",105,2018-06-04 15:50:37,"2018-06-04","M1V11xD","V1","M1","M1V1","lo4b T2","13131xD lo4b","M1V11xD lo4b"
"lo4b","B5","P4B5","1322v103xC","FL13","22v","FL13x22v","10^3x","C","resistant","low","T2","5/22/18",3778,2018-06-04 15:50:37,"2018-06-04","M1V2103xC","V2","M1","M1V2","lo4b T2","1322v103xC lo4b","M1V2103xC lo4b"
"lo4b","B6","P4B6","42s103xC","FL42",NA,"FL42s","10^3x","C","susceptible","low","T2","5/22/18",917,2018-06-04 15:50:37,"2018-06-04","M2S103xC",NA,"M2","M2S","lo4b T2","42s103xC lo4b","M2S103xC lo4b"
"lo4b","C1","P4C1","4222v103xD","FL42","22v","FL42x22v","10^3x","D","resistant","low","T2","5/22/18",1019,2018-06-04 15:50:37,"2018-06-04","M2V2103xD","V2","M2","M2V2","lo4b T2","4222v103xD lo4b","M2V2103xD lo4b"
